,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_MIT_ISOLAT_Mixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368,0.999,0.9939,0.3929,-0.949,-0.9658,0.6803,-0.3151,-0.9908,-0.9965,-0.9719,0.7704,0.9146,-0.9997,0.8057,-0.9958,-0.9946,-0.9875,-0.9679,0.9993,0.9957,-0.5101,,0.8107,-0.9658,-0.9476,-0.9974,-0.999,-0.9513,,-0.9937,-0.9986,,,-0.9948,0.9964,-0.8239,-0.8571,-0.9909,-0.9724,-0.9978,-0.9973,-0.1147,,,
FH_MOBS_GLEAM_COVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997,0.4263,-0.9328,-0.975,-0.9859,-0.5039,0.9971,0.999,0.925,-0.9432,-0.9991,-0.9986,-0.9966,0.9912,,0.9989,0.999,0.9981,0.9992,0.956,-0.8808,-0.9538,-0.9618,0.9969,0.9982,0.9963,0.9977,0.9869,0.9845,0.9966,0.9997,0.9994,0.9999,0.9922,0.098,-0.9564,-0.9749,-0.983,-0.9989,-0.9975,,,,
FH_MUNI_ARIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949,,0.9981,0.9981,0.9995,0.9632,-0.8809,-0.9643,-0.9663,-0.9639,-0.9972,-0.9833,0.9402,0.9488,0.975,-0.8515,-0.8491,-0.906,-1.0,0.9868,-0.7489,-0.9829,0.9237,-0.9864,-0.992,0.9875,0.9772,-0.9206,0.9706,0.9831
FH_Microsoft_DeepSTIA,,,,,,,,,,,,,,,,,,,,,,,0.9212,0.9708,0.9835,0.8686,0.9914,-0.8751,,0.9757,0.9668,0.352,-0.9704,0.9318,-0.9674,0.9997,0.9193,0.9986,0.9477,-0.84,-0.9933,-0.9726,-0.4812,,0.9815,0.9911,0.9975,-0.6268,0.2503,-0.8942,0.9349,0.9958,0.8956,0.9838,0.9636,0.9255,0.9788,0.7208,0.7282,-0.8592,-0.746,-0.9262,-0.3515,0.9777,0.5318,0.6246,0.9922,,-0.6568,,,-0.9044,0.2148,0.8505
FH_OliverWyman_Navigator,-0.998,-0.4269,-0.5196,0.0944,-0.899,-0.6887,-0.7844,-0.7628,-0.856,,-0.8262,-0.7486,-0.7577,-0.7871,-0.7795,-0.7254,-0.7154,-0.6148,-0.0223,0.6682,0.7081,0.7921,0.7584,0.7484,0.6856,0.8457,0.7738,0.7861,0.7071,0.7386,0.6805,-0.2447,-0.8535,-0.8418,-0.7846,-0.8186,-0.7567,-0.7542,-0.496,0.8859,0.8001,0.7822,-0.1246,0.7821,0.5842,0.7928,0.9013,0.9242,0.9648,0.9666,-0.9038,,,,,,,,,,,,,,,,,,,,,,,
FH_OneQuietNight_ML,,,,,,,,,,,,,,,,,,,,,-0.9924,-0.9795,-0.9519,0.956,0.9712,-0.7428,-0.9724,-0.9965,-0.7682,-0.9877,-0.9581,-0.2569,0.9959,0.9993,0.9865,0.9803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_RobertWalraven_ESG,-0.9999,-0.9992,-0.9356,-0.8318,0.9374,0.9963,-0.9741,-0.9938,-0.9898,-0.9927,-0.9842,-0.3481,-0.9934,-0.9979,-0.9991,0.8853,0.9931,0.8138,0.9018,-0.8898,0.9647,0.9982,0.9994,0.9986,1.0,0.9614,0.9929,0.5506,0.9996,0.9919,0.9919,0.3678,-0.9715,-0.9756,-0.991,-0.9792,-0.9735,-0.9863,-0.2489,-0.7119,-0.8162,0.9955,0.9994,0.9999,0.9999,0.9998,0.9998,0.9998,0.9997,0.9719,-0.8435,-0.9419,-0.9641,-0.9987,-0.2955,0.9715,0.9196,0.6915,0.0288,-0.7613,-0.9524,-0.9976,-0.9843,0.9521,-0.7779,-0.9505,-0.9021,-0.967,-0.9972,-0.9958,0.9697,-0.9382,0.9823,0.9887
FH_SigSci_TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992,-0.1608,-0.9217,-0.9576,0.9772,-0.9628,0.9839,0.9961,0.9834,-0.8439,-0.9479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_TTU_squider,,,,,,,,,,,,,,-0.9999,-0.9874,-0.9771,-0.9806,0.784,-0.971,0.8364,0.9225,-0.9269,0.9997,0.9983,0.9958,0.9883,0.9962,0.9872,0.9945,0.9894,0.9979,0.5285,-0.903,-0.9367,-0.9535,-0.9422,-0.9586,-0.979,-0.9879,0.8053,0.9413,0.9531,0.9683,-0.9772,0.9988,0.9648,-0.1956,-0.8925,-0.9208,-0.9851,0.5373,0.6815,0.6305,0.6263,0.4198,-0.8525,-0.9984,-0.9824,-0.9648,-0.9486,-0.9271,-0.9441,-0.9492,-0.9875,-0.922,-0.7374,-0.8376,-0.9008,-0.9757,0.776,-0.2798,-0.8747,0.8176,0.9753
FH_UCLA_SuEIR,-0.9983,0.945,0.7969,0.7059,0.7279,-0.7086,-0.9813,0.9884,-0.6006,-0.9996,-0.981,0.3255,-0.9382,-0.997,-0.9989,-0.9978,-0.9997,-0.9551,-0.6576,0.9936,0.9018,-0.9673,-0.9973,0.9991,0.9997,0.9581,0.9983,-0.8741,,0.9985,0.9954,-0.3962,,-0.996,-0.9919,-0.9993,0.8634,0.9706,0.7989,,,,,0.9974,0.9986,,,-0.0922,0.8417,-0.942,0.9328,,0.9876,0.9893,,0.9504,0.4705,,,,,-0.999,,-0.9364,,,,,,,,,,
