,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_LANL_GrowthRate,-0.7404,0.8283,0.9991,0.8165,0.9592,0.9938,0.6024,0.9979,0.9997,0.9964,0.9969,-0.8712,-0.9781,-0.9807,-0.991,-0.9748,-0.9967,0.998,0.9836,0.9292,0.9345,0.9727,0.5868,0.9911,-0.7499,,0.9192,-0.92,,0.9396,0.965,0.9663,0.9718,0.9809,0.9677,0.9611,0.9761,0.9653,0.5834,0.8849,-0.9463,0.1887,0.9818,0.9429,0.9473,0.8913,0.9967,0.8157,-0.1054,-0.8442,-0.7954,0.2381,-0.8866,0.9944,0.998,0.9969,0.955,0.9977,-0.9545,-0.9947,0.9633,0.9609,0.9724,0.2847,0.9922,,,,,,,,,
FH_LNQ_ens1,,-0.888,-0.9699,0.9981,0.9748,0.9963,0.9662,0.998,0.9999,0.998,0.9995,-0.8819,0.6895,-0.9412,0.9838,-0.9271,0.9712,0.9967,0.977,0.977,0.994,0.9976,0.9993,0.9987,-0.7343,0.9537,0.9872,-0.8703,,0.9879,0.9929,0.9959,0.9916,0.991,0.9884,0.9955,0.9947,0.9794,0.841,0.9642,-0.9969,0.6507,0.9817,0.9945,0.995,,0.9943,0.8647,-0.639,,,,,,,,,,,,,,,,,,,,,,,,,
FH_MIT_Cassandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9931,0.4327,,0.9804,-0.9139,-0.659,0.977,0.8206,-0.8361,-0.8522,0.6856,0.5391,0.3097,-0.9074,-0.8404,-0.976,0.7457,-0.8528,-0.9989,0.9917,-0.9986,0.9997,0.7129,-0.825,-0.8739,0.9205,-0.807,0.9454,,,-0.9882
FH_MIT_ISOLAT_Mixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,0.9999,0.9959,0.999,0.9975,0.9957,0.9932,0.9975,0.9925,0.9731,0.81,0.9417,0.9442,0.9681,0.9989,0.9361,0.9991,0.9221,0.9976,0.88,-0.6493,0.3729,,-0.9234,-0.9688,0.6161,-0.9818,0.9995,-0.9852,,-0.9814,-0.9573,,,0.9972,0.9995,0.9931,0.9485,-0.8002,-0.9117,0.9067,0.9333,0.9798,,,
FH_MOBS_GLEAM_COVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9931,0.9949,0.9859,0.9998,0.9998,0.9944,0.9957,0.0262,-0.9862,0.9553,-0.9989,-0.6808,-0.9995,0.9908,,0.9873,0.9822,0.9751,-0.7194,-0.9883,-0.9599,-0.9778,0.4005,0.9972,0.9993,0.999,0.9972,0.7507,-0.9565,-0.9789,0.786,0.9964,0.9992,0.9924,0.9985,0.9452,-0.8286,-0.8695,0.9554,0.9991,,,,
FH_MUNI_ARIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962,,0.9948,0.9493,-0.6098,-0.954,-0.9884,0.9865,-0.9619,0.9626,0.9985,1.0,0.999,0.6705,-0.9834,-0.9915,0.7794,0.935,0.9982,0.9836,0.9975,0.806,0.8904,0.3561,-0.9593,-0.9819,0.7843,0.9629,-0.9837,-0.9332
FH_Microsoft_DeepSTIA,,,,,,,,,,,,,,,,,,,,,,,0.9761,0.2487,-0.775,-0.0691,0.5265,0.9561,,0.9538,0.994,0.9985,0.9983,0.9878,0.9962,0.9833,0.9962,0.9751,0.9318,-0.9794,-0.9942,-0.7221,-0.7199,,0.7392,0.7222,0.9969,-0.9889,-0.357,0.5576,0.1531,0.9977,-0.6453,0.9926,0.9993,0.984,0.9882,0.9964,-0.7847,-0.9905,0.9873,0.9852,0.8476,-0.3218,0.9617,0.922,-0.6069,,-0.9675,,,0.713,-0.4716,-0.9097
FH_OliverWyman_Navigator,-0.7952,0.381,0.7081,0.704,0.8543,0.7975,0.7481,0.7544,0.7177,,0.6707,-0.958,-0.8063,-0.8655,-0.8048,-0.8304,-0.7901,-0.8034,-0.7753,-0.7615,-0.6937,-0.6935,-0.5871,-0.5298,0.9158,0.8012,0.7943,0.7565,0.7493,0.7489,0.7533,0.7418,0.7408,0.745,0.7392,0.6688,0.6688,0.6113,0.9079,0.7755,0.7843,0.7303,0.6252,0.8001,0.4864,0.5694,0.8471,-0.9873,-0.088,0.072,-0.8564,,,,,,,,,,,,,,,,,,,,,,,
FH_OneQuietNight_ML,,,,,,,,,,,,,,,,,,,,,0.9932,0.9993,0.9954,-0.3459,0.0936,0.9984,0.9998,0.9986,0.9995,0.9994,0.9983,0.9805,0.9936,0.9923,0.9911,0.9984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_RobertWalraven_ESG,-0.7321,0.624,-0.8882,-0.9697,0.9791,0.9879,-0.9367,0.9957,0.9999,0.9984,0.9995,-0.8209,-0.9703,-0.9797,-0.9985,-0.9699,-0.9881,0.9584,0.2064,-0.7265,0.9854,0.5701,-0.8601,0.999,-0.7294,0.9993,0.9995,0.9798,0.9997,0.9997,0.9997,0.9996,0.9985,0.9948,0.9927,0.9993,0.9958,0.9801,0.9116,0.9864,0.9941,0.9866,0.9993,0.9916,0.9991,0.9806,0.9808,0.981,-0.6447,-0.9034,-0.987,-0.9768,-0.9764,0.9031,-0.9995,0.9576,0.5438,0.9096,0.9962,0.966,0.9972,0.9902,0.9962,0.9982,0.998,0.9508,-0.7975,-0.9095,0.945,0.9972,0.9655,-0.8779,-0.9747,-0.9439
