,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_KITmetricslab_select_ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9782,0.965,,,,,0.9373,-0.8699,-0.9283,-0.9597,-0.8272,0.8858,0.9999,0.9978,0.9906,0.9993,0.9982,0.9986,0.9936,0.8962,0.9419,0.476,-0.5414,-0.9461,-0.9861,-0.9825,-0.9842,0.2434,-0.823,0.9811,0.9297
FH_Karlen_pypm,,,0.8468,0.9584,0.9962,-0.4226,-0.9424,-0.9818,-0.9703,-0.9689,-0.9572,0.9998,0.9995,0.9925,0.9981,0.9968,0.9977,0.9984,0.9999,0.9985,0.981,0.9834,0.853,0.6119,-0.2309,0.9538,0.9927,,0.9949,0.9984,1.0,0.999,0.9996,0.8746,0.9856,-0.955,-0.9444,0.9698,-0.8106,-0.9934,-0.9674,0.9979,1.0,0.9972,0.999,0.9987,0.9999,0.9994,0.9991,0.9758,-0.8199,-0.9087,-0.7628,0.9985,0.9999,0.9992,0.9964,0.9957,0.9995,0.9997,0.9989,1.0,0.9943,0.9946,-0.6337,-0.2288,-0.8951,-0.9941,-0.9847,-0.9835,-0.097,-0.9897,-0.7545,-0.8982
FH_LANL_GrowthRate,-0.9996,-0.9649,0.9121,0.9945,0.9978,-0.5515,-0.9602,-0.9961,-0.9984,-0.9867,-0.9732,-0.9962,-0.9997,-0.2573,-0.9548,-0.9838,-0.9999,0.428,0.9522,0.97,0.9002,0.9713,0.9836,0.1099,0.0945,,-0.7967,0.9243,,-0.8339,0.9705,0.9665,0.9723,0.9929,-0.8017,-0.947,-0.7983,0.9889,-0.7229,-0.9588,-0.9692,0.7302,0.9683,0.9648,0.8821,0.922,0.9939,0.9853,0.9907,0.9791,-0.6613,-0.8467,-0.8319,-0.9326,0.9966,0.9981,0.9971,0.9996,0.9461,0.9767,-0.2491,-0.9841,0.9978,0.9987,-0.9743,,,,,,,,,
FH_LNQ_ens1,,0.9334,-0.9488,-0.9687,0.2405,0.7439,-0.861,-0.9694,0.9974,0.9734,0.9461,0.9996,-0.8298,0.9329,0.9967,0.6942,0.9782,0.984,0.989,0.9911,0.9975,0.9877,0.9271,0.4969,-0.3227,0.9552,0.9926,0.9423,,0.9999,0.991,0.9906,0.9959,0.8888,-0.9243,-0.9653,0.947,0.9892,-0.7251,-0.9797,-0.999,0.8971,0.9948,0.9892,0.9878,,0.9977,0.9968,0.999,,,,,,,,,,,,,,,,,,,,,,,,,
FH_MIT_Cassandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9917,-0.0411,,0.9363,-0.9714,0.9981,-0.9927,-0.9141,-0.9325,-0.9656,0.9972,-0.8096,-0.9638,-0.5499,-0.9737,-0.9881,-0.9786,0.9928,-0.9188,0.9901,0.9973,0.7933,-0.4356,-0.9036,-0.9194,-0.9783,-0.8642,0.0113,,,0.9889
FH_MIT_ISOLAT_Mixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998,0.9976,0.9957,0.9997,0.9996,0.8528,-0.9226,-0.9859,-0.9946,-0.9983,0.7364,0.9023,-0.8762,0.9545,0.9582,-0.9202,0.9998,-0.122,0.9933,0.9993,0.9995,0.9817,,-0.8541,-0.8887,-0.9124,-0.9683,-0.9446,-0.9625,,-0.9388,0.9207,,,-0.9904,-0.9906,0.4837,-0.0266,-0.9383,-0.9927,-0.9854,-0.8964,-0.9717,,,
FH_MOBS_GLEAM_COVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999,0.996,-0.8959,0.8624,-0.816,-0.7452,0.9624,0.9038,-0.826,-0.9986,-0.9999,-0.9999,-0.9993,-0.9758,,0.9991,0.997,0.9912,0.9818,0.9401,-0.8905,-0.9363,-0.9602,-0.9762,0.9981,0.9998,0.9991,0.9996,0.9921,0.9716,0.9946,0.9934,0.9963,0.9831,0.9616,-0.464,-0.9492,-0.9771,-0.9887,-0.9139,,,,
FH_MUNI_ARIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9806,,0.998,0.9978,0.9958,0.9922,-0.7888,-0.9191,-0.9765,-0.9813,-0.964,-0.9827,-0.8796,-0.903,-0.9876,0.9996,0.2097,-0.3304,0.9883,0.978,0.7295,-0.4929,-0.9375,-0.3786,-0.988,-0.9912,0.8976,-0.9457,0.8329,-0.9541
FH_Microsoft_DeepSTIA,,,,,,,,,,,,,,,,,,,,,,,0.9212,0.6796,-0.1668,-0.7469,-0.6311,0.1803,,0.9884,0.9657,0.9971,0.9998,0.8646,-0.9492,-0.9682,-0.9227,-0.9108,0.279,-0.2465,-0.9229,-0.9609,0.8603,,0.9975,0.998,0.9992,-0.8568,0.1391,-0.9245,0.9307,0.9764,0.9419,0.9913,0.9922,0.9868,0.9943,0.9925,0.9982,0.9994,0.9993,0.2101,0.9766,0.9918,-0.9474,-0.8548,-0.4714,,-0.9803,,,-0.9317,0.8953,0.8994
FH_OliverWyman_Navigator,-0.9954,-0.5005,0.8482,0.8005,0.6482,-0.8568,-0.8407,-0.7818,-0.8085,,-0.7808,-0.7432,-0.7896,-0.7457,-0.7566,-0.7599,-0.7371,-0.7615,-0.6808,-0.5483,-0.4906,-0.6487,-0.2157,-0.929,0.8155,0.8587,0.8155,0.768,0.7507,0.7105,0.7506,0.7526,0.7498,0.2909,-0.8699,-0.8317,-0.7361,-0.6409,0.9293,0.8123,0.784,0.7693,0.5488,0.7757,0.7753,0.7484,0.9279,0.9276,0.9802,-0.2123,-0.8973,,,,,,,,,,,,,,,,,,,,,,,
FH_OneQuietNight_ML,,,,,,,,,,,,,,,,,,,,,0.9956,0.9811,0.8583,-0.8401,0.2343,0.8497,0.9921,0.9999,0.9846,0.9944,0.9988,-0.9807,0.1548,-0.6084,0.9673,0.9744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_RobertWalraven_ESG,-0.9999,-0.7539,0.8801,0.9685,0.9955,0.1747,-0.9582,-0.9865,-0.9929,-0.9964,-0.9946,-0.9993,-0.995,-0.9713,-0.9899,0.5815,-0.9944,-0.9962,0.993,0.9765,0.9177,0.9774,0.9755,0.3267,0.9098,0.9547,0.9499,0.9906,0.9999,0.9995,0.9999,0.9997,0.9986,0.8207,-0.949,-0.9841,-0.998,-0.9627,-0.3979,-0.2581,-0.2505,0.9997,0.9989,0.9969,0.9998,0.999,0.9998,0.998,0.975,0.4288,-0.8866,-0.9372,-0.9515,-0.9514,-0.9519,0.3008,0.6802,0.8122,-0.7698,-0.0796,-0.9878,-0.9962,-0.9985,0.8259,0.7931,-0.2085,-0.9289,-0.9191,-0.9985,-0.9277,0.8786,-0.9036,0.6099,-0.9565
FH_SigSci_TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848,0.9759,0.9665,0.9079,-0.8792,-0.9425,0.9759,0.9984,-0.6162,-0.9362,-0.9674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_TTU_squider,,,,,,,,,,,,,,-0.9289,-0.9144,-0.5978,0.9985,0.9988,1.0,0.9995,0.9856,0.9791,0.8647,0.5717,-0.1591,-0.9265,-0.9265,-0.9216,0.9339,0.9346,0.9906,0.9805,0.9957,0.8051,-0.9393,-0.9788,-0.9988,-0.9983,0.6256,0.9213,0.965,0.9742,0.9948,0.9963,-0.7559,-0.8174,-0.8569,0.9977,0.99,0.8724,-0.89,-0.9409,-0.9529,-0.9526,-0.9514,-0.9565,-0.9536,-0.958,-0.9393,0.9979,0.9997,0.9984,0.9993,0.9995,-0.6897,0.2052,0.9168,0.8311,0.9462,0.9422,0.9607,-0.9306,-0.9872,-0.9556
FH_UCLA_SuEIR,-0.9995,-0.8565,0.8933,-0.7584,0.9842,-0.7237,-0.7843,-0.9679,-0.9923,-0.9536,-0.4968,-0.9453,-0.9607,0.1171,-0.9928,-0.9956,-0.9974,0.6629,0.969,-0.4021,0.9982,0.9726,0.9089,0.562,-0.2659,0.8546,0.9987,0.9985,,0.9896,0.999,-0.9876,,-0.8354,0.9634,0.9961,0.9987,0.9965,0.9833,,,,,0.9958,-0.9605,,,-0.9909,-0.9749,-0.9711,0.8793,,0.9759,0.9866,,0.9951,0.9775,,,,,-0.9956,,-0.9838,,,,,,,,,,
FH_UCSB_ACTS,,,,,,,,,,,,,,,,,0.9894,0.9952,0.9987,0.9998,0.9952,0.9907,0.8782,,-0.2943,-0.9577,-0.9602,-0.998,,-0.9933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_UMich_RidgeTfReg,,,0.7666,,,-0.3069,,0.9972,0.9799,0.9653,0.9591,0.9811,0.9926,0.9099,-0.4208,-0.9762,-0.549,-0.2464,0.9923,0.9983,0.9813,,,,-0.1509,0.9507,0.9853,0.9932,,-0.9941,0.9695,0.4359,0.5868,-0.8028,0.9759,0.9988,-0.9707,0.9946,0.9293,-0.7901,0.9997,0.9921,0.9854,0.7677,0.9705,,0.97,0.9989,-0.9153,-0.9432,0.9254,0.9939,0.9772,0.9772,0.9734,0.9692,0.9526,,-0.9998,-0.9922,-0.9983,0.9999,-0.8064,0.9365,-0.5824,0.2236,,,-0.9902,-0.9656,0.9748,,,0.5723
FH_USACE_ERDC_SEIR,-0.9995,-0.9552,-0.9198,-0.9706,-0.987,-0.3744,-0.9604,-0.9986,-0.9779,0.9975,0.999,0.9999,0.9987,,0.9972,,0.9942,,,0.9984,0.9987,0.1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_UVA_Ensemble,,,,,,,,,,,,,,,,,,,,0.4308,0.3331,-0.3523,0.959,0.6457,-0.4183,0.974,0.8752,0.8846,,0.6379,0.9196,,0.9899,0.5738,-0.9492,-0.9808,-0.9991,-0.8822,0.1702,-0.9417,-0.9789,-0.1886,0.9992,0.9842,0.9991,,0.9999,0.9999,0.9975,0.9336,-0.8888,-0.9582,-0.989,-0.95,0.971,0.9816,0.9846,-0.3757,0.9905,0.9992,0.9388,0.9991,-0.968,0.9971,0.9911,0.4342,0.891,0.9221,0.6918,-0.9091,0.8916,-0.9124,-0.9806,-0.96
SIkJaun10_hyper7,-0.9994,-0.9353,0.9354,-0.9809,0.9946,-0.3648,-0.9815,-0.9976,0.0186,0.9877,0.9986,0.9996,-0.9889,0.9945,0.9982,-0.8306,0.9341,0.9906,0.9976,0.9967,0.9949,-0.7404,0.938,-0.7585,0.2457,0.9707,0.9999,0.9982,0.9999,0.9998,0.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
