,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_JHU_UNC_GAS_StatMechPool,,,,,,,,,,,,,,,,,0.9991,0.9987,0.997,0.9972,,,0.8992,0.992,0.9986,0.9814,-0.6933,-0.9426,,0.9515,0.9508,-0.9722,-0.4443,0.8688,-0.9263,0.9181,,-0.7582,-0.977,-0.9995,-0.4314,0.997,0.9995,0.9946,0.9999,,,0.9993,0.9925,0.259,-0.912,-0.9592,-0.9645,-0.9762,-0.9987,0.9993,0.9954,0.9828,0.9996,0.9903,-0.9889,-0.9793,-0.9919,0.9869,-0.5544,-0.8833,-0.9864,,-0.9785,,0.9832,,0.6623,0.3032
FH_KITmetricslab_select_ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274,0.952,,,,,0.3524,-0.8704,-0.7974,-0.7252,0.9981,0.9835,0.9979,0.9925,0.9731,0.9996,0.9978,0.9947,0.9631,0.9987,0.9737,0.947,-0.9988,-0.9953,0.9998,-0.8949,-0.9752,0.3043,0.9152,0.8458,-0.1111
FH_Karlen_pypm,,,-0.9212,0.9287,0.9827,0.801,-0.8701,-0.9958,-0.9944,0.7662,0.6412,-0.9513,-0.6506,0.2789,-0.9418,0.998,0.9996,0.999,0.9913,0.9933,0.7773,0.8766,0.9518,0.9742,0.9988,0.9896,0.8217,,-0.9996,-0.9991,-0.9694,-0.3151,-0.6448,-0.8964,-0.9711,0.9994,0.8343,-0.768,-0.995,-0.999,-0.9979,0.9994,0.9993,0.9951,0.997,0.9996,0.9999,0.9967,0.9991,0.3859,-0.8866,-0.9455,-0.9636,-0.9886,0.9993,0.9992,0.9958,0.9843,0.9993,0.9993,0.9997,0.9977,0.9923,0.9366,-0.9919,-0.918,-0.8935,-0.9944,-0.9799,-0.9616,-0.9008,0.8655,-0.4458,0.0059
FH_LANL_GrowthRate,0.9889,0.9866,0.891,-0.892,-0.9951,-0.6817,0.9479,0.9975,0.9359,-0.5927,-0.997,-0.9982,-0.9986,-0.9132,-0.9267,-0.983,-0.9994,0.9182,0.9932,0.9686,0.96,0.8762,0.7771,-0.8664,-0.9993,,0.7959,-0.8214,,0.9197,0.9959,0.8907,-0.2609,-0.9725,-0.9243,0.9978,-0.9801,0.11,-0.9889,-0.9911,0.9163,0.9686,0.9596,0.9441,0.8375,0.4973,0.9877,0.9758,0.965,0.7532,-0.8368,0.9213,0.9514,0.9088,0.9185,0.8578,0.9867,0.952,0.8436,0.1465,-0.8421,0.9949,-0.9898,0.9452,0.9756,,,,,,,,,
FH_LNQ_ens1,,-0.9993,-0.925,0.9699,-0.8977,0.7112,-0.864,0.6799,-0.9536,-0.5251,0.2785,-0.8983,-0.876,0.9339,0.9545,0.9666,0.9664,0.9975,0.9996,0.9835,0.8645,0.8295,0.8937,0.7617,0.2534,-0.9985,0.9032,-0.9309,,0.9747,0.9963,0.9848,-0.4158,-0.9966,-0.958,0.9954,-0.9805,0.9796,-0.909,-0.8932,0.9995,0.9956,0.9936,0.9852,0.9833,,0.9973,0.9913,0.9934,,,,,,,,,,,,,,,,,,,,,,,,,
FH_MIT_Cassandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9834,-0.9489,,0.9641,0.9514,0.9966,-0.7685,-0.8541,-0.9722,-0.9766,-0.1251,0.7546,-0.9852,-0.8692,-0.9757,-0.8713,-0.9689,-0.997,0.9929,0.9951,0.9728,0.979,0.9699,0.9913,0.9801,0.7487,0.778,0.974,,,0.3169
FH_MIT_ISOLAT_Mixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9897,0.9977,0.9726,0.9769,-0.4951,-0.9989,-0.9781,-0.9994,-0.9978,0.6598,0.9776,-0.9997,-0.7488,0.9982,0.9996,0.9865,0.9941,0.9933,0.9998,0.9964,0.9985,-0.801,,-0.9071,-0.9195,-0.9463,-0.4265,0.2918,-0.9557,,-0.9374,-0.7532,,,-0.9963,-0.9981,-0.8847,-0.9934,-0.9983,-0.9926,-0.9746,-0.9674,-0.9502,,,
FH_MOBS_GLEAM_COVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9864,0.9804,-0.2677,-0.929,-0.9111,-0.9994,0.9501,-0.7982,-0.999,-0.9993,-0.9907,-0.9972,-0.9898,-0.967,,-0.9465,0.9928,0.9982,0.9955,0.1682,-0.9263,-0.9726,-0.9709,-0.9906,0.9913,-0.9946,0.9981,0.9873,0.9991,1.0,0.9989,0.9985,-0.5603,-0.962,-0.9995,-0.9864,-0.9916,-0.9869,-0.9813,-0.9516,,,,
FH_MUNI_ARIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9839,,0.9993,0.9957,0.9905,0.4535,-0.8956,-0.9709,-0.9829,-0.9994,0.7133,0.9331,0.9993,0.9998,0.9913,0.9993,-0.7605,-0.4161,-0.9891,0.7373,-0.9933,-0.9773,-0.9358,0.9422,-0.9913,-0.9153,0.9819,0.8545,-0.9269,0.2624
FH_Microsoft_DeepSTIA,,,,,,,,,,,,,,,,,,,,,,,0.6967,0.6305,0.9788,0.3638,0.9003,-0.8901,,-0.9222,0.9857,0.9618,-0.4697,0.6746,-0.9662,-0.6873,-0.9567,0.9764,0.1281,0.1874,0.8089,0.081,0.9758,,0.9932,0.9962,0.9996,-0.7969,-0.7431,-0.2295,0.7717,0.9958,0.9817,0.9987,0.9937,0.944,0.9963,0.9556,-0.7761,0.3251,-0.8929,0.9647,-0.7367,0.0137,0.7011,-0.9987,-0.9872,,-0.9367,,,-0.8432,0.9308,0.2803
