,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_JHUAPL_Bucky,,,,,,,,,0.9988,0.9994,0.957,-0.6273,-0.8763,0.4531,-0.8339,0.9588,0.9792,0.9955,0.9965,0.9681,0.9838,0.9889,-0.2907,-0.8943,-0.5339,0.9631,-0.9757,0.8593,,-0.8021,0.8721,0.9993,0.9497,0.992,-0.4313,0.9958,0.9824,0.9482,0.9963,0.951,-0.8605,-0.6295,-0.7356,-0.6917,0.7521,,-0.8102,-0.6533,0.7061,0.9582,-0.9834,-0.9803,-0.9913,0.9498,0.9547,0.9992,0.9947,0.9723,0.9978,-0.9899,0.9426,-0.4272,-0.8209,-0.9953,0.3315,-0.9793,-0.3374,0.9733,-0.613,-0.8737,0.9928,0.5333
FH_JHU_CSSE_DECOM,,,,,,,,,,,,,,0.9088,,0.9144,0.9603,0.8405,0.9965,0.9969,0.9916,0.9922,0.9804,0.8062,0.7816,0.9643,,0.917,,-0.882,0.9139,0.9915,0.9985,0.992,0.9981,0.9887,0.9282,-0.9719,-0.8585,0.9423,-0.8118,0.8195,0.9052,-0.2652,-0.9213,,-0.9055,-0.9115,0.6454,-0.7272,-0.7248,-0.9172,0.995,0.9981,0.9931,0.9784,0.9801,0.992,0.9748,0.9824,0.9663,-0.6432,-0.98,-0.9853,,-0.9462,-0.9549,-0.7193,-0.9493,-0.8538,0.9995,0.4551
FH_JHU_IDD_CovidSP,0.9994,0.9989,0.9389,0.7682,0.6905,0.9098,0.9593,0.987,0.9781,0.9918,0.9161,0.8613,-0.9674,0.8341,-0.9652,-0.8578,-0.9908,-0.869,-0.9985,0.9858,0.9992,0.8759,0.6534,-0.8072,-0.4109,0.9501,-0.1657,0.976,,-0.912,-0.3439,0.991,0.9831,0.9909,0.9983,0.9964,0.9662,-0.4922,0.0913,0.9129,0.8607,0.9733,-0.5094,0.995,0.9971,0.9952,-0.4123,-0.9673,0.6737,0.9909,-0.7711,-0.9753,-0.9801,-0.9945,0.3385,0.912,-0.9891,0.9795,0.9924,0.994,0.937,-0.4206,-0.9429,0.9184,-0.7932,,,,,,,
FH_KITmetricslab_select_ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7241,0.9399,,,,,0.222,-0.7521,-0.9848,0.9731,0.9999,0.9869,0.9976,0.9867,0.992,0.9815,0.9742,0.9019,-0.6563,-0.6729,0.9518,-0.8341,-0.7048,-0.9779,-0.8098,0.9146,0.8923,0.9927,0.7269
FH_Karlen_pypm,,,-0.9753,0.7689,0.7036,-0.4799,0.9233,-0.652,0.9896,0.9988,0.9632,0.9792,-0.7332,0.9601,0.8921,0.9281,0.9864,-0.6679,0.9984,0.9997,0.9857,-0.7419,0.9043,-0.856,-0.4851,0.9489,0.3801,0.968,-0.9411,-0.8965,0.924,0.9944,0.9909,0.9959,0.9981,0.9939,0.9634,-0.3671,-0.8725,0.9858,-0.6948,0.9964,-0.8734,-0.8727,0.8911,0.9941,-0.683,-0.9102,0.6703,-0.538,-0.3635,0.9252,0.9975,0.9994,0.9976,0.9964,0.99,0.9901,0.9901,0.9753,0.9726,-0.5646,-0.9335,1.0,-0.9942,-0.9407,-0.9979,-0.6921,0.9743,0.9625,0.9926,0.7667
FH_LANL_GrowthRate,-0.9992,-0.9766,-0.9305,-0.769,-0.6794,-0.8384,-0.9975,-0.9897,-0.9864,-0.9999,-0.9417,-0.9912,-0.9899,-0.981,-0.9672,-0.8912,-0.9338,-0.9037,0.8198,-0.798,0.9905,-0.8034,0.9733,-0.7297,-0.907,,0.938,0.9624,,-0.9062,0.9612,-0.9952,0.9063,0.2069,0.6423,-0.9926,-0.9612,0.7625,-0.9747,0.9613,-0.7825,0.9796,0.8855,-0.8727,0.9592,0.9806,0.3377,0.989,-0.598,-0.8072,-0.6611,-0.9421,-0.8054,0.9636,-0.8931,-0.8933,-0.997,0.8897,0.904,-0.9229,-0.9972,-0.4343,0.8661,0.9497,-0.8797,,,,,,,
FH_LNQ_ens1,,,0.9217,0.76,-0.3961,-0.6369,0.8815,-0.9856,0.9892,0.9228,-0.9998,0.9968,-0.9527,-0.3181,-0.9837,0.9986,-0.6388,-0.7493,0.9942,-0.8577,0.9911,-0.7794,0.9487,-0.5852,-0.7271,0.9229,-0.8059,0.9945,,-0.9244,0.8704,0.9442,0.9623,0.9814,0.9986,0.9956,0.95,0.9918,0.9987,0.9569,-0.823,0.7197,-0.8708,0.8585,0.9617,,-0.4075,-0.96,0.608,,,,,,,,,,,,,,,,,,,,,,,
FH_MITCovAlliance_SIR,0.9992,-0.9523,0.987,0.5763,-0.6937,,-0.9925,,,0.9134,0.9303,-0.5478,0.8026,,,-0.9556,,,,,,,,,,,0.9912,0.9707,,,,,,,,,0.824,-0.6654,-0.8381,0.8126,,0.9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_MIT_Cassandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6179,-0.8692,0.6303,0.9913,1.0,-0.9421,-0.9096,0.9385,0.8931,0.2353,-0.9615,-0.984,0.904,-0.9658,0.7984,0.7976,-0.0492,-0.3471,-0.8584,0.4419,0.8928,-0.9777,-0.9442,-0.1862,0.9996,
FH_MIT_CritData_GBCF,,,,,,,,,,,,,,0.9216,0.9642,0.9749,0.9899,0.9435,0.9719,-0.5804,0.985,0.9779,0.9377,0.8968,-0.6652,0.8958,-0.928,0.9396,-0.9128,-0.8351,-0.6517,0.9069,0.9853,0.9887,0.9998,0.8462,-0.9277,-0.864,-0.9929,-0.9605,0.6714,0.9729,0.8711,-0.9266,-0.9821,-0.8617,0.2949,0.9942,-0.6147,-0.815,0.6263,0.8409,0.8545,0.8593,0.8329,0.9827,0.991,0.9983,,0.9992,0.9157,-0.6771,-0.961,-0.7624,,0.993,0.9043,0.7866,-0.9567,-0.8666,0.9915,0.1919
