,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_TTU_squider,,,,,,,,,,,,,,-0.5385,-0.8912,-0.9878,0.9714,0.9707,0.9559,0.9431,0.9658,0.8796,0.8839,0.896,0.9163,0.9264,0.9617,0.9801,0.99,0.9927,0.9783,0.9819,0.9975,0.9989,0.9997,0.9336,0.9982,0.6956,0.9293,0.9998,0.9921,0.9999,0.9958,0.9855,0.5113,-0.954,0.9135,0.9873,0.9704,0.9949,0.994,0.9699,-0.9831,-0.9136,-0.8029,-0.9775,-0.9945,-0.9987,-0.9516,-0.9647,-0.9697,-0.9782,-0.977,-0.9191,0.8637,0.9989,0.9943,0.9931,0.9912,0.9999,0.9846,0.6935
FH_UA_EpiCovDA,,,,,,,,,,,,,,-0.5563,-0.724,-0.9904,0.5561,0.9911,-0.8619,0.9977,0.9004,-0.8938,0.9376,0.9756,0.9865,-0.9954,0.9793,0.9863,-0.5112,0.9735,0.9981,0.9757,0.9951,0.9921,0.9905,0.9988,0.9902,0.9753,0.9994,0.9808,0.9949,-0.1919,0.9872,0.8043,0.5509,-0.9825,0.9452,0.9818,0.9882,0.9976,0.9972,0.9627,-0.9272,0.8636,0.9755,-0.8484,-0.3696,0.9458,-0.988,-0.997,-0.3173,-0.9978,-0.923,0.9684,0.9617,0.9876,0.9697,,,,,
FH_UCLA_SuEIR,-0.4458,0.9915,0.9979,0.9206,-0.9128,0.1886,0.9609,0.9925,0.9873,0.9996,0.9702,0.9824,0.9533,-0.432,-0.7373,-0.9692,-0.7684,0.9772,-0.6998,0.9121,-0.9969,0.9086,0.8355,-0.8969,0.8766,0.989,0.8057,0.9944,,0.9995,0.9983,0.9879,,0.9843,0.9972,0.9012,0.9527,-0.9978,-0.9749,,,,,-0.9927,0.0185,,,-0.9729,-0.9994,-0.9999,-0.9867,,0.9889,0.8759,,0.9986,0.9952,,,,,0.9322,,0.4811,,,,,,,,
FH_UCSB_ACTS,,,,,,,,,,,,,,,,,-0.716,0.9485,-0.806,0.9985,0.9955,0.8661,0.9012,,0.94,0.9669,0.9899,0.9943,,0.8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_UCSD_NEU_DeepGLEAM,,,,,,,,,,0.9139,0.8568,-0.9713,-0.9805,-0.5286,-0.2724,-0.9946,-0.721,0.9765,0.9822,0.9686,0.9825,0.891,0.8731,0.9822,0.9833,1.0,0.9981,0.997,,-0.9759,0.9899,0.9707,0.9946,0.4728,1.0,0.9298,0.9896,0.997,0.9719,0.9843,0.9931,-0.9958,0.9995,0.9532,0.6341,,0.967,0.9918,0.9908,0.9919,0.9947,0.964,-0.9042,0.9993,0.9976,0.9968,0.9999,0.9975,0.9999,0.9996,0.9997,0.9981,-0.8035,0.1634,0.9954,0.9989,0.9989,0.9953,0.9999,0.9986,0.9948,0.9995
FH_UMass_MechBayes,0.999,0.9995,0.9985,0.8722,-0.9666,0.0465,0.9861,0.9939,0.9996,0.9995,0.9848,0.993,0.9997,-0.5615,-0.9846,-0.9487,-0.2339,-0.9745,-0.9573,0.9777,0.9082,0.7795,0.9712,0.9847,0.9798,0.975,0.9999,0.9876,0.8296,0.9608,0.9945,0.9736,0.9968,0.9931,0.9983,0.998,0.9966,0.9987,0.9988,0.9868,0.9922,0.9789,0.9992,0.9913,0.5218,-0.9593,0.9282,0.9622,0.9716,0.9955,0.9962,0.9688,-0.972,0.9957,0.9994,0.9999,0.9999,0.9998,0.9999,0.9994,0.9994,0.9964,0.8871,-0.9065,0.9719,0.9956,0.9906,0.9938,0.9993,0.9985,0.9973,0.9991
FH_UMich_RidgeTfReg,,,-0.9226,,,-0.4665,,0.8234,0.726,0.9973,0.9628,0.9951,-0.3935,-0.4184,0.9621,0.1612,0.5584,-0.9802,,,,,,,0.9098,0.9943,-0.9951,-0.6528,,0.9719,0.9975,0.9881,0.9983,0.9971,0.9943,0.9996,0.9856,-0.2396,0.983,0.9126,0.1707,0.9444,0.2471,0.9894,0.8802,,0.9762,0.6793,0.9155,0.8038,0.9847,0.9992,0.9954,0.9815,0.9783,0.9903,0.9843,,0.9944,0.9999,0.9997,0.9987,0.9768,0.8351,0.9763,0.9953,,,0.999,0.9937,0.9859,
FH_USACE_ERDC_SEIR,1.0,0.9802,0.9207,0.9893,-0.9003,0.3058,0.93,0.9998,0.9964,0.9986,0.9873,0.9958,0.9975,,-0.99,,0.0645,,,0.8205,0.7471,0.7896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_UT_Mobility,-0.995,-0.9715,0.9012,0.9977,0.9543,,-0.9666,-0.9901,,,-0.9998,0.8998,0.4069,-0.8151,0.6941,0.8787,-0.7939,0.9848,0.9645,0.9494,-0.7911,-0.7269,0.1456,-0.9169,-0.9731,,,0.9718,,-0.9802,,,,,,,,0.9883,,,-0.9605,,-0.9908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_epiforecasts_ensemble1,,,,,,,,,,,,,,-0.5142,-0.3699,-0.9852,-0.7647,0.9753,0.9845,0.9964,-0.9984,-0.9107,0.9812,0.9828,,,0.9931,0.9821,0.8411,-0.9785,0.9811,0.9388,0.9977,0.9913,0.9955,0.9937,0.9962,0.9958,0.7326,0.9693,0.9673,-0.7832,0.9705,-0.8492,0.4452,-0.9329,0.9229,0.9863,0.9756,0.9982,0.9821,0.9779,-0.9995,0.9895,0.9963,-0.9875,0.9097,0.9984,0.9969,0.9996,0.9994,0.9997,0.8736,0.9656,0.8673,0.9926,0.9946,0.9906,0.9996,,0.9968,0.9991
