,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_CU_scenario_mid,,,,,,,,,,,,,,0.9956,0.9983,0.9952,0.989,0.9965,0.9873,0.9953,0.9992,0.9716,0.8433,-0.9326,0.9974,0.9861,0.9815,-0.8751,,-0.9977,0.9998,-0.9704,0.948,0.9555,-0.0587,-0.9058,-0.9059,-0.9647,-0.9938,-0.9351,0.9613,-0.2599,-0.9633,-0.9349,0.9829,,,0.9788,0.9843,0.9941,0.8351,-0.821,-0.8956,0.8665,1.0,0.9895,0.9924,0.9947,,0.9983,0.9952,0.4564,-0.8856,0.9388,-0.6928,-0.9579,,0.8912,0.8775,-0.8778,-0.9712,0.8971
FH_CU_select,-0.9963,0.9905,-0.9298,-0.9139,0.9781,-0.2957,-0.9243,0.8977,0.7608,-0.9864,-0.7979,0.3803,0.7652,0.9956,0.9983,0.9952,0.989,0.9965,0.9953,0.9956,0.9987,0.9845,0.7701,-0.9959,0.9957,0.9861,0.9815,-0.8751,,-0.9977,0.9999,-0.9704,0.948,0.9555,-0.0587,-0.9058,-0.9059,-0.9558,-0.9938,-0.9364,0.9613,-0.2599,-0.9633,-0.9349,0.9829,,,0.9788,0.9843,0.9941,0.8351,-0.821,-0.8956,0.8665,1.0,0.9895,0.9924,0.9947,0.9789,0.9613,0.9952,0.359,-0.8856,0.9592,-0.6928,-0.9579,,0.9038,0.8775,-0.8778,-0.9712,0.8971
FH_Caltech_CS156,,,,,,,,,,,,,,,,,,0.5749,-0.6192,-0.3609,-0.8834,-0.9932,0.5151,0.9439,0.9868,0.7473,0.9541,0.9626,,,0.987,0.4808,,-0.7244,0.8567,0.7923,0.9475,-0.9468,-0.9813,,0.9594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Columbia_UNC_SurvCon,,,,,,,,,,,,,,,,0.998,0.9998,0.9998,0.9976,0.9995,0.9935,0.7069,-0.7483,-0.9944,0.9556,0.9841,0.9804,,-0.9983,0.9901,,-0.9951,0.9072,0.968,0.906,0.9689,,,-0.9679,0.6501,-0.8042,0.4467,0.7863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Covid19Sim_Simulator,0.9967,0.8979,-0.9546,0.9089,0.8927,,,0.8198,-0.3189,-0.557,-0.9945,0.9191,0.954,0.9945,0.9819,-0.6451,0.9936,0.9919,0.9811,,0.9999,0.9762,-0.8543,-0.9899,0.8432,-0.9231,0.9841,0.9981,,-0.9976,0.9964,0.9914,0.9491,0.9933,0.9621,0.9933,0.9972,0.9858,0.9921,0.7302,-0.8672,-0.8666,0.956,0.9841,0.998,0.9994,0.9832,0.9954,0.9944,0.9977,0.8609,-0.9028,-0.8099,,,,-0.9074,0.8854,,1.0,,,,,,,,,,,,
FH_CovidAnalytics_DELPHI,,,,,,,,,,,,,-0.9159,-0.8725,-0.9817,-0.9667,0.998,0.9932,0.9847,0.9952,0.9994,0.9138,-0.7386,0.9698,0.9935,0.9771,0.9891,0.9866,,0.9907,0.996,0.9707,0.9444,0.9797,0.8577,-0.518,0.9929,0.9755,0.9959,-0.6724,-0.8608,0.6386,0.8907,0.9967,1.0,,0.9703,0.8948,0.9124,0.9982,0.9009,-0.8748,-0.9261,0.5563,0.3077,-0.8971,-0.9739,0.9393,0.1725,0.9613,-0.9952,-0.1944,0.9391,-0.9981,-0.6558,-0.9291,-0.7373,0.8308,-0.9577,-0.9635,-0.9743,-0.2225
FH_DDS_NBDS,,,,-0.9749,-0.9788,-0.8883,-0.796,0.1291,0.8707,-0.9864,0.9789,0.9961,0.9936,0.9978,-0.9877,0.9935,0.9448,0.9224,0.99,0.875,0.9898,0.9766,-0.5957,-0.9919,-0.9962,-0.9902,0.8897,-0.4063,,-0.9624,-0.9992,-0.9978,,-0.9046,0.9591,0.5163,0.9891,0.5313,0.9999,0.8307,-0.7184,1.0,0.2506,0.9739,0.8993,,0.9636,-0.9531,0.9889,,0.8609,-0.9631,-0.819,1.0,0.4137,-0.9296,0.9935,0.9997,-0.9481,0.9985,0.9691,-0.1876,,-0.0905,-0.9984,-0.9579,-0.9982,-0.5727,0.9534,-0.7914,-0.969,0.985
FH_GT_DeepCOVID,,-0.9341,0.7458,0.9907,0.9193,-0.5525,-0.6428,-0.9293,0.9569,0.8411,0.949,0.7606,-0.4366,0.9917,0.9991,0.7961,0.9618,0.9715,0.9459,0.9961,0.9953,0.9799,-0.8186,-0.9844,0.9708,0.9919,0.9999,-0.9925,,-0.9753,0.8467,-0.9548,0.3117,-0.9246,-0.9553,-0.9885,-0.9574,-0.9969,-0.7389,-0.9106,-0.9273,0.4244,-0.2759,-0.9294,-0.5565,,-0.9943,-0.9993,-0.9276,0.9951,-0.8006,0.9538,0.6468,1.0,0.4824,-0.8301,0.4006,0.9416,,0.9344,-0.9639,-0.0495,0.8877,0.9548,0.9532,0.9209,0.9852,0.9279,0.853,-0.908,0.966,0.994
FH_Google_Harvard_CPF,,,,,,,,,,,,,,0.9988,0.9686,0.9682,0.9746,0.9981,0.9965,0.9991,0.9971,0.9323,-0.8154,-0.9985,-0.908,-0.9969,-0.7706,-0.9993,,-0.976,-0.7186,-0.9819,-0.8194,-0.8796,-0.9176,-0.4514,0.9946,0.8679,0.9555,-0.8144,0.7842,0.9367,-0.9086,-0.9595,-0.9329,,,-0.7195,-0.7531,0.9953,-0.9524,0.7488,,-0.7486,0.5122,0.9527,,,,0.9966,0.9761,-0.047,-0.982,0.9758,0.9809,-0.9733,0.9834,-0.7568,0.7751,0.6397,0.9776,0.9356
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9849,0.9996,0.8545,-0.8202,0.9682,-0.8796,-0.8679,-0.998,-0.9308,0.9597,0.9944,-0.9948,0.9941,0.9023,-0.9473,-0.819,0.9369,0.5878,-0.9064,-0.9074,0.9827,-0.9836,0.9986,0.959,-0.0804,-0.9779,-0.9853,0.9554,0.9979,-0.999,0.8826,0.8775,-0.8147,-0.9877,0.9966
FH_IHME_CurveFit,0.9397,,-0.7787,-0.9852,-0.9081,0.6464,,0.78,0.8299,0.9515,,0.9969,0.9951,,,-0.9242,0.9571,,,,0.993,,-0.8667,0.9626,,,,,0.2317,0.993,0.9685,0.9943,0.9644,0.9835,,,0.9819,0.7391,0.822,-0.7765,,0.9015,-0.942,,0.9954,,0.9636,0.9866,0.9761,0.9989,0.8889,-0.821,-0.8956,,0.5665,-0.9169,0.9949,0.9987,,,0.9744,,-0.9795,0.9998,,-0.9512,,0.8721,,,,
FH_IowaStateLW_STEM,0.997,0.4535,-0.8083,-0.7335,-0.1572,,0.7107,-0.0263,-0.9149,-0.9815,-0.8987,-0.8835,-0.9891,0.3128,-0.9992,-0.9785,-0.9874,0.9446,-0.523,0.9798,-0.9935,-0.9658,0.7934,0.9983,0.9993,0.9496,0.9643,-0.0569,,0.9571,,0.9575,0.8948,0.9773,-0.7666,-0.8189,0.9975,0.9985,0.9953,0.0507,-0.8864,0.8631,-0.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JCB_PRM,,,,0.983,0.9085,-0.3035,0.9811,0.8198,-0.2363,-0.9505,-0.9749,0.9821,0.189,1.0,0.9734,-0.7045,0.9963,0.9906,0.9938,0.9995,0.9925,0.9212,-0.8427,-0.9971,-0.0904,0.9951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JHUAPL_Bucky,,,,,,,,,-0.5712,0.1814,-0.9591,0.5203,-0.9966,0.8889,0.9199,-0.3868,0.9137,0.9359,0.9359,0.9995,0.9948,-0.4333,0.2368,0.9182,0.9898,0.9363,0.8554,0.9872,,0.9994,0.9955,0.9923,0.9804,0.8904,0.913,0.6493,0.9884,0.9847,0.9938,-0.9397,-0.8213,0.3278,0.9737,0.9934,0.9952,,0.9807,0.9705,0.0704,0.8958,0.8889,-0.821,-0.8956,0.8665,0.6803,0.9937,0.9999,0.9995,0.9938,0.9998,0.076,0.0328,-0.9689,-0.9967,-0.9972,-0.9956,-0.9978,-0.9848,0.7424,0.9033,-0.9968,0.9503
