,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_IHME_CurveFit,1.0,,-0.8256,-0.9546,-0.883,-0.2848,,0.2115,0.1443,0.9475,,-0.8009,-0.9047,,,0.9516,0.1332,,,,0.9437,,-0.8755,-0.9257,,,,,0.9301,0.9318,0.9249,0.9808,0.9985,0.9822,,,0.9791,0.9992,0.9854,-0.7172,,0.9014,0.9981,,0.8108,,1.0,1.0,-0.9813,0.9488,0.8447,-0.5119,-0.9956,,0.5382,0.978,0.9902,0.9992,,,0.9507,,0.9538,0.9506,,0.0045,,-0.5026,,,,
FH_IowaStateLW_STEM,1.0,-0.8935,-0.8256,-0.9546,0.9161,,0.4407,0.2681,0.1443,-0.0516,-0.9709,0.8339,-0.7491,0.9098,1.0,0.9516,0.9599,0.9468,0.9358,0.9809,0.7031,-0.909,-0.8749,0.8697,0.9046,-0.6165,-0.96,0.8684,,0.8955,,-0.9518,0.9541,0.9403,0.9031,-0.965,0.9964,0.9987,-0.4258,-0.8269,-0.0934,0.9802,0.2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JCB_PRM,,,,0.8923,0.951,1.0,0.4407,-0.1829,0.1443,0.1055,0.9356,0.8848,-0.7554,0.9673,0.2114,0.9503,0.9989,0.9999,0.9991,0.9893,0.4505,-0.7478,0.8964,-0.8004,-0.997,0.5137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JHUAPL_Bucky,,,,,,,,,0.883,-0.2397,-0.7684,0.9519,0.9647,0.9786,0.9994,0.9992,0.9976,0.9976,0.9998,0.9872,0.4126,-0.9553,0.7324,-0.8984,-0.9984,0.6596,0.9288,0.939,,0.9963,0.9988,0.9579,-0.9777,0.9927,-0.9999,-0.9825,0.9972,0.9841,0.8013,0.9099,0.2293,-0.5921,-0.9643,0.7959,0.5858,,-0.9562,0.7703,-0.9943,-0.7393,0.6166,-0.7926,-0.9747,-0.9871,-0.1311,-0.9457,0.9889,0.9898,0.9941,0.9978,0.9032,0.9965,0.9754,0.953,0.9937,0.5034,0.2911,-0.6292,0.469,0.9626,-0.4019,0.3338
FH_JHU_CSSE_DECOM,,,,,,,,,,,,,,0.9896,,0.9998,0.9995,0.9981,0.9993,0.9914,0.4704,-0.9792,-0.821,0.8838,-0.9958,0.7776,,0.9562,,-0.4472,0.9789,-0.8364,0.9968,0.9692,0.9722,0.9982,0.9983,0.767,-0.9844,-0.9099,0.5049,0.988,0.9672,0.9262,0.8914,,0.6724,1.0,-0.996,0.8854,0.8322,-0.5985,0.968,-0.9127,0.9461,-0.8858,0.1633,0.9972,0.9941,0.9982,0.9913,0.9985,0.9991,0.9004,,0.9241,0.8739,-0.8221,-0.4624,0.9722,-0.7037,0.2596
FH_JHU_IDD_CovidSP,1.0,-0.731,0.9484,0.9967,0.9823,0.1157,-0.2586,-0.1923,0.4271,0.0539,-0.9684,0.8339,-0.8326,0.9098,0.8622,0.9815,0.9821,-0.8551,-0.9358,0.9627,0.9106,0.8438,0.7928,-0.8632,-0.9615,0.9277,0.6952,0.9477,,0.9676,0.9854,0.9989,0.998,0.9926,0.9858,0.9893,0.9876,0.8748,-0.9019,-0.7645,0.024,0.9451,0.425,0.7959,-0.3937,0.8253,0.8947,0.9117,-0.9475,0.7804,0.5949,-0.9612,-0.8642,-0.939,0.9869,0.9934,0.9801,0.7721,0.9845,0.9609,0.9417,0.9618,0.9564,0.9705,0.6821,,,,,,,
FH_KITmetricslab_select_ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9579,-0.9287,,,,,0.6397,0.5124,-0.3487,0.9424,0.9806,0.9983,0.999,0.9987,0.9897,0.9838,0.9982,0.9997,0.9634,0.8555,0.8951,-0.871,-0.9627,-0.7739,-0.8284,0.9825,0.977,-0.1825,0.2177
FH_Karlen_pypm,,,1.0,0.9686,0.9804,0.0957,-0.2257,0.0018,0.1443,0.2984,0.9804,0.8339,0.9565,0.9527,0.9761,0.9967,0.9999,0.9999,0.9997,0.9932,0.4865,0.82,0.7247,-0.9117,-0.9961,0.7001,0.9968,0.9708,0.9927,0.9878,0.9896,0.9983,0.9995,0.9963,0.9987,0.9971,0.9992,0.8978,-0.9836,-0.9164,0.2293,0.9014,-0.8274,1.0,1.0,-0.9519,1.0,0.9598,-0.9971,0.925,-0.8322,0.9863,0.9871,0.9901,0.9766,0.9998,0.9981,0.999,0.999,0.9996,0.9957,0.9997,0.9988,0.9381,-0.4994,-0.8338,-0.7584,-0.8431,0.9071,0.9644,-0.0294,0.2556
FH_LANL_GrowthRate,1.0,1.0,-0.8256,-0.9546,1.0,-0.2848,0.4407,0.2115,0.1443,0.7723,0.9804,0.3842,-0.8822,0.4635,-0.9912,0.6608,-0.4715,-0.9437,-0.9358,-0.9257,-0.7247,-0.697,0.897,-0.765,-0.7772,,-0.9696,0.9227,,1.0,0.9034,-0.9518,-0.7352,1.0,1.0,-0.965,0.9876,0.9559,-0.9854,-0.9099,0.2293,0.988,1.0,1.0,1.0,-0.9519,1.0,0.9402,-0.9971,0.925,0.5048,-0.4305,-0.968,-0.9127,0.9461,-0.882,0.9156,-0.9491,-0.9485,0.9524,-0.9209,-0.9586,-0.9636,1.0,-0.993,,,,,,,
FH_LNQ_ens1,,,-0.9517,-0.9546,1.0,-0.2848,0.4407,-0.6089,0.1443,1.0,0.9804,0.9402,-0.807,0.9993,0.6945,0.9974,0.9938,0.9636,0.9995,0.986,0.4784,0.8443,0.9185,-0.7652,-0.9969,0.5379,0.6536,0.9155,,0.9543,0.974,0.9858,0.9789,0.9709,0.9638,0.9762,0.9925,0.9559,0.9854,0.8417,0.3423,-0.988,-0.8274,-0.6648,-0.8942,,-0.4217,-0.8603,-0.9971,,,,,,,,,,,,,,,,,,,,,,,
FH_MITCovAlliance_SIR,0.516,-0.8935,0.9543,-0.9546,0.9822,,1.0,,,-0.2456,-0.8897,0.9506,0.9797,,,-0.9516,,,,,,,,,,,0.2107,0.9731,,,,,,,,,0.9964,0.9978,-0.6973,-0.6379,,0.6038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_MIT_Cassandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8947,0.7606,-0.9967,-0.925,-0.5048,-0.5119,0.968,-0.9127,0.9461,-0.882,0.9156,0.9491,-0.9485,0.9524,0.9209,-0.9586,-0.9636,0.9299,-0.993,0.8226,0.9541,-0.6472,-0.3657,0.9728,-0.7584,
FH_MIT_CritData_GBCF,,,,,,,,,,,,,,0.9193,0.9541,0.997,0.9958,0.9768,0.9744,0.8514,0.7443,-0.9462,-0.7914,0.1018,-0.9793,0.2236,-0.973,0.949,0.9967,-0.3104,0.9913,0.2576,0.9386,0.9864,0.9478,-0.9114,-0.9876,-0.9748,-0.9839,-0.9099,-0.2293,0.988,0.8298,0.9694,0.8449,0.893,0.8307,0.9615,0.9971,0.925,-0.5048,-0.6457,-0.9987,-0.9621,0.641,-0.9905,0.9437,0.9906,,0.9906,0.9802,0.9967,0.9777,0.9638,,-0.2619,-0.8449,-0.8004,0.7654,0.9666,-0.1628,0.3233
FH_MIT_ISOLAT_Mixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9683,0.9219,0.965,0.9518,0.9666,,0.999,0.9944,0.9876,0.9908,0.9854,0.9099,0.2293,-0.988,,-0.9602,,,,,-0.9971,,0.5048,,,,-0.9461,-0.882,-0.9156,,-0.9485,,-0.9209,-0.9686,-0.9971,0.5027,0.917,-0.9643,-0.8037,0.8533,-0.5099,0.9728,0.7584,
FH_MOBS_GLEAM_COVID,0.5821,-0.7212,0.9517,-0.9546,0.9161,-0.2848,0.4407,1.0,0.2348,-0.0516,0.98,0.9118,0.3778,0.9809,0.9957,0.9992,0.9996,0.9999,0.9997,0.9943,0.4999,-0.9752,-0.8168,-0.957,-0.9911,0.6537,-0.3937,0.9579,0.9974,0.9352,0.9949,0.9033,1.0,0.9959,0.9954,0.9852,0.9949,0.9748,0.955,0.771,0.2293,-0.9039,-0.8274,-0.9696,-0.9669,-0.9835,-0.8947,-0.9598,-0.9971,-0.925,0.5048,-0.6456,-0.9217,-0.9127,0.9935,0.7794,0.9855,0.9997,0.8861,0.9766,0.956,0.0903,-0.9899,0.933,-0.9478,-0.9694,-0.8072,-0.8185,0.9137,0.9672,0.8757,0.2005
FH_MUNI_ARIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8108,,1.0,0.9979,-0.9971,0.9798,-0.8717,-0.3249,0.852,-0.7839,-0.1734,-0.714,-0.1706,-0.9981,-0.9508,0.9682,-0.4139,0.9849,0.9699,0.8515,-0.991,-0.4035,-0.6991,-0.8424,-0.2747,0.9815,-0.3558,0.2623
